6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.447900000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.425500000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.446100000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.450000000000000000e+04,6.424500000000000000e+04,6.440500000000000000e+04,6.444700000000000000e+04,6.362500000000000000e+04,6.391300000000000000e+04,6.384100000000000000e+04,6.366500000000000000e+04,6.391700000000000000e+04,6.417100000000000000e+04,6.354300000000000000e+04,6.416500000000000000e+04,6.373700000000000000e+04,6.348700000000000000e+04,6.361500000000000000e+04,6.349300000000000000e+04,6.333100000000000000e+04,6.343500000000000000e+04,6.367900000000000000e+04,6.318100000000000000e+04,6.309500000000000000e+04,6.345100000000000000e+04,6.274900000000000000e+04,6.257300000000000000e+04,6.298100000000000000e+04,6.317500000000000000e+04,6.317700000000000000e+04,6.265100000000000000e+04,6.270900000000000000e+04,6.222900000000000000e+04,6.281900000000000000e+04,6.263100000000000000e+04,6.254700000000000000e+04,6.283900000000000000e+04,6.195700000000000000e+04,6.210700000000000000e+04,6.255900000000000000e+04,6.234100000000000000e+04,6.193900000000000000e+04,6.171100000000000000e+04,6.206500000000000000e+04,6.185100000000000000e+04,6.222700000000000000e+04,6.208700000000000000e+04,6.190900000000000000e+04,6.205700000000000000e+04,6.165300000000000000e+04,6.222500000000000000e+04,6.210700000000000000e+04,6.178300000000000000e+04,6.187900000000000000e+04,6.188900000000000000e+04,6.191900000000000000e+04,6.190900000000000000e+04,6.154100000000000000e+04,6.160100000000000000e+04,6.178100000000000000e+04,6.191900000000000000e+04,6.137500000000000000e+04,6.108500000000000000e+04,6.127500000000000000e+04,6.116900000000000000e+04,6.096900000000000000e+04,6.067300000000000000e+04,6.095100000000000000e+04,6.129500000000000000e+04,6.103500000000000000e+04,6.106100000000000000e+04,6.097500000000000000e+04,6.045300000000000000e+04,6.064900000000000000e+04,6.020100000000000000e+04,6.021100000000000000e+04,6.015300000000000000e+04,5.999300000000000000e+04,6.032500000000000000e+04,6.030900000000000000e+04,6.007300000000000000e+04,6.010300000000000000e+04,6.019500000000000000e+04,5.941500000000000000e+04,5.987100000000000000e+04,5.995700000000000000e+04,5.966700000000000000e+04,5.984900000000000000e+04,5.971900000000000000e+04,5.959500000000000000e+04,5.954300000000000000e+04,5.897500000000000000e+04,5.945100000000000000e+04,5.892100000000000000e+04,5.923100000000000000e+04,5.917500000000000000e+04,5.886100000000000000e+04,5.845900000000000000e+04,5.922300000000000000e+04,5.876100000000000000e+04,5.869900000000000000e+04,5.890300000000000000e+04,5.831100000000000000e+04,5.809300000000000000e+04,5.853900000000000000e+04,5.818700000000000000e+04,5.811300000000000000e+04,5.831700000000000000e+04,5.802500000000000000e+04,5.781700000000000000e+04,5.780100000000000000e+04,5.741300000000000000e+04,5.748100000000000000e+04,5.744700000000000000e+04,5.742700000000000000e+04,5.755700000000000000e+04,5.762900000000000000e+04,5.740300000000000000e+04,5.706100000000000000e+04,5.705500000000000000e+04,5.704700000000000000e+04,5.739500000000000000e+04,5.672300000000000000e+04,5.697900000000000000e+04,5.735100000000000000e+04,5.670700000000000000e+04,5.742100000000000000e+04,5.696900000000000000e+04,5.689300000000000000e+04,5.691900000000000000e+04,5.661100000000000000e+04,5.683100000000000000e+04,5.634100000000000000e+04,5.686900000000000000e+04,5.637500000000000000e+04,5.669900000000000000e+04,5.657700000000000000e+04,5.653900000000000000e+04,5.672900000000000000e+04,5.653700000000000000e+04,5.649300000000000000e+04,5.603500000000000000e+04,5.651700000000000000e+04,5.620300000000000000e+04,5.655300000000000000e+04,5.597100000000000000e+04,5.629300000000000000e+04,5.627900000000000000e+04,5.581700000000000000e+04,5.602900000000000000e+04,5.639500000000000000e+04,5.621900000000000000e+04,5.658700000000000000e+04,5.647500000000000000e+04,5.601500000000000000e+04,5.577300000000000000e+04,5.629700000000000000e+04,5.604500000000000000e+04,5.596700000000000000e+04,5.596700000000000000e+04,5.583100000000000000e+04,5.571900000000000000e+04,5.555900000000000000e+04,5.542900000000000000e+04,5.609500000000000000e+04,5.582700000000000000e+04,5.570100000000000000e+04,5.612100000000000000e+04,5.535300000000000000e+04,5.602100000000000000e+04,5.541700000000000000e+04,5.552900000000000000e+04,5.549700000000000000e+04,5.595100000000000000e+04,5.534100000000000000e+04,5.571900000000000000e+04,5.591700000000000000e+04,5.511900000000000000e+04,5.478100000000000000e+04,5.518100000000000000e+04,5.529100000000000000e+04,5.539300000000000000e+04,5.499300000000000000e+04,5.529500000000000000e+04,5.514900000000000000e+04,5.512300000000000000e+04,5.503700000000000000e+04,5.501100000000000000e+04,5.460500000000000000e+04,5.494900000000000000e+04,5.462100000000000000e+04,5.480300000000000000e+04,5.467300000000000000e+04,5.455300000000000000e+04,5.490500000000000000e+04,5.432500000000000000e+04,5.438300000000000000e+04,5.449100000000000000e+04,5.414700000000000000e+04,5.456900000000000000e+04,5.421100000000000000e+04,5.420100000000000000e+04,5.425100000000000000e+04,5.356900000000000000e+04,5.389900000000000000e+04,5.371300000000000000e+04,5.334100000000000000e+04,5.347300000000000000e+04,5.313500000000000000e+04,5.334500000000000000e+04,5.291300000000000000e+04,5.287300000000000000e+04,5.275700000000000000e+04,5.270300000000000000e+04,5.297900000000000000e+04,5.238900000000000000e+04,5.320500000000000000e+04,5.219900000000000000e+04,5.234100000000000000e+04,5.242300000000000000e+04,5.228700000000000000e+04,5.213300000000000000e+04,5.246300000000000000e+04,5.189300000000000000e+04,5.195100000000000000e+04,5.167100000000000000e+04,5.163100000000000000e+04,5.130700000000000000e+04,5.189100000000000000e+04,5.165100000000000000e+04,5.132500000000000000e+04,5.115500000000000000e+04,5.164100000000000000e+04,5.145100000000000000e+04,5.109300000000000000e+04,5.083500000000000000e+04,5.110100000000000000e+04,5.124700000000000000e+04,5.113900000000000000e+04,5.091700000000000000e+04,5.088900000000000000e+04,5.105100000000000000e+04,5.114700000000000000e+04,5.075500000000000000e+04,5.065900000000000000e+04,5.054500000000000000e+04,5.039100000000000000e+04,5.036100000000000000e+04,5.056900000000000000e+04,5.047700000000000000e+04,4.989500000000000000e+04,5.055500000000000000e+04,5.040900000000000000e+04,5.049500000000000000e+04,5.031100000000000000e+04,5.002300000000000000e+04,5.004500000000000000e+04,5.012100000000000000e+04,4.967300000000000000e+04,5.040100000000000000e+04,4.995500000000000000e+04,5.047300000000000000e+04,5.029100000000000000e+04,4.973100000000000000e+04,4.959100000000000000e+04,5.024900000000000000e+04,4.995900000000000000e+04,5.032700000000000000e+04,5.019100000000000000e+04,5.051100000000000000e+04,5.042500000000000000e+04,5.028700000000000000e+04,5.082100000000000000e+04,5.044700000000000000e+04,5.051700000000000000e+04,5.032500000000000000e+04,5.008500000000000000e+04,5.080300000000000000e+04,5.061300000000000000e+04,5.019100000000000000e+04,5.011500000000000000e+04,5.041300000000000000e+04,4.998700000000000000e+04,5.049700000000000000e+04,5.027500000000000000e+04,5.045700000000000000e+04,5.088300000000000000e+04,5.046300000000000000e+04,5.095500000000000000e+04,5.061300000000000000e+04,5.080500000000000000e+04,5.077300000000000000e+04,5.061900000000000000e+04,5.124100000000000000e+04,5.107900000000000000e+04,5.098100000000000000e+04,5.083300000000000000e+04,5.072300000000000000e+04,5.101300000000000000e+04,5.057900000000000000e+04,5.050500000000000000e+04,5.091300000000000000e+04,5.097500000000000000e+04,5.080500000000000000e+04,5.076500000000000000e+04,5.065700000000000000e+04,5.067700000000000000e+04,5.045500000000000000e+04,5.051700000000000000e+04,5.077300000000000000e+04,5.056300000000000000e+04,5.020300000000000000e+04,5.009100000000000000e+04,5.040500000000000000e+04,5.042300000000000000e+04,4.982100000000000000e+04,5.014700000000000000e+04,4.936700000000000000e+04,5.013100000000000000e+04,5.009100000000000000e+04,5.004300000000000000e+04,4.968700000000000000e+04,4.983900000000000000e+04,4.981500000000000000e+04,4.975500000000000000e+04,5.000700000000000000e+04,5.017500000000000000e+04,4.953500000000000000e+04,4.963700000000000000e+04,4.986100000000000000e+04,4.973700000000000000e+04,4.951900000000000000e+04,4.941100000000000000e+04,4.921100000000000000e+04,4.961900000000000000e+04,4.924100000000000000e+04,4.953500000000000000e+04,4.926700000000000000e+04,4.947100000000000000e+04,4.931100000000000000e+04,4.929300000000000000e+04,4.900500000000000000e+04,4.885300000000000000e+04,4.900500000000000000e+04,4.882900000000000000e+04,4.853900000000000000e+04,4.864100000000000000e+04,4.845700000000000000e+04,4.887900000000000000e+04,4.860700000000000000e+04,4.816900000000000000e+04,4.856700000000000000e+04,4.815700000000000000e+04,4.856700000000000000e+04,4.863100000000000000e+04,4.786700000000000000e+04,4.810900000000000000e+04,4.829500000000000000e+04,4.825100000000000000e+04,4.845700000000000000e+04,4.833900000000000000e+04,4.816300000000000000e+04,4.805300000000000000e+04,4.828300000000000000e+04,4.796500000000000000e+04,4.824900000000000000e+04,4.796700000000000000e+04,4.803100000000000000e+04,4.809100000000000000e+04,4.811500000000000000e+04,4.821500000000000000e+04,4.815300000000000000e+04,4.778700000000000000e+04,4.814100000000000000e+04,4.782500000000000000e+04,4.849900000000000000e+04,4.784500000000000000e+04,4.831500000000000000e+04,4.809500000000000000e+04,4.801700000000000000e+04,4.779700000000000000e+04,4.798900000000000000e+04,4.786300000000000000e+04,4.787500000000000000e+04,4.801700000000000000e+04,4.777100000000000000e+04,4.774300000000000000e+04,4.774700000000000000e+04,4.803900000000000000e+04,4.777100000000000000e+04,4.752500000000000000e+04,4.770700000000000000e+04,4.795700000000000000e+04,4.810100000000000000e+04,4.785700000000000000e+04,4.807300000000000000e+04,4.760100000000000000e+04,4.736700000000000000e+04,4.714900000000000000e+04,4.734500000000000000e+04,4.710300000000000000e+04,4.696500000000000000e+04,4.699100000000000000e+04,4.659700000000000000e+04,4.728500000000000000e+04,4.681700000000000000e+04,4.639300000000000000e+04,4.691100000000000000e+04,4.678500000000000000e+04,4.671900000000000000e+04,4.699900000000000000e+04,4.636700000000000000e+04,4.660700000000000000e+04,4.674900000000000000e+04,4.675300000000000000e+04,4.678500000000000000e+04,4.687700000000000000e+04,4.652300000000000000e+04,4.664900000000000000e+04,4.699500000000000000e+04,4.655500000000000000e+04,4.674500000000000000e+04,4.619300000000000000e+04,4.614500000000000000e+04,4.635100000000000000e+04,4.592900000000000000e+04,4.616700000000000000e+04,4.627100000000000000e+04,4.617500000000000000e+04,4.612500000000000000e+04,4.617900000000000000e+04,4.577300000000000000e+04,4.600900000000000000e+04,4.621700000000000000e+04,4.611300000000000000e+04,4.610100000000000000e+04,4.580900000000000000e+04,4.588900000000000000e+04,4.575500000000000000e+04,4.561100000000000000e+04,4.548100000000000000e+04,4.563100000000000000e+04,4.506100000000000000e+04,4.572500000000000000e+04,4.553900000000000000e+04,4.530700000000000000e+04,4.529900000000000000e+04,4.538700000000000000e+04,4.498500000000000000e+04,4.469500000000000000e+04,4.502900000000000000e+04,4.489100000000000000e+04,4.509700000000000000e+04,4.499300000000000000e+04,4.465500000000000000e+04,4.449500000000000000e+04,4.470300000000000000e+04,4.480500000000000000e+04,4.472700000000000000e+04,4.444700000000000000e+04,4.423300000000000000e+04,4.440700000000000000e+04,4.505500000000000000e+04,4.477700000000000000e+04,4.451700000000000000e+04,4.444300000000000000e+04,4.440700000000000000e+04,4.428500000000000000e+04,4.462100000000000000e+04,4.399500000000000000e+04,4.471500000000000000e+04,4.453300000000000000e+04,4.470100000000000000e+04,4.394700000000000000e+04,4.443700000000000000e+04,4.426100000000000000e+04,4.448300000000000000e+04,4.417300000000000000e+04,4.423500000000000000e+04,4.410900000000000000e+04,4.427700000000000000e+04,4.418900000000000000e+04,4.466300000000000000e+04,4.408700000000000000e+04,4.419700000000000000e+04,4.431300000000000000e+04,4.414700000000000000e+04,4.396900000000000000e+04,4.437100000000000000e+04,4.406300000000000000e+04,4.428300000000000000e+04,4.422900000000000000e+04,4.427300000000000000e+04,4.445700000000000000e+04,4.417300000000000000e+04,4.430900000000000000e+04,4.429700000000000000e+04,4.399300000000000000e+04,4.426900000000000000e+04,4.429300000000000000e+04,4.401300000000000000e+04,4.415100000000000000e+04,4.421300000000000000e+04,4.392300000000000000e+04,4.392500000000000000e+04,4.393100000000000000e+04,4.373300000000000000e+04,4.419100000000000000e+04,4.393500000000000000e+04,4.390100000000000000e+04,4.385500000000000000e+04,4.356500000000000000e+04,4.364500000000000000e+04,4.357700000000000000e+04,4.349100000000000000e+04,4.375500000000000000e+04,4.406100000000000000e+04,4.350500000000000000e+04,4.366100000000000000e+04,4.354700000000000000e+04,4.359900000000000000e+04,4.335700000000000000e+04,4.356700000000000000e+04,4.309700000000000000e+04,4.327300000000000000e+04,4.354100000000000000e+04,4.330700000000000000e+04,4.340900000000000000e+04,4.312900000000000000e+04,4.388700000000000000e+04,4.350900000000000000e+04,4.369700000000000000e+04,4.342100000000000000e+04,4.354300000000000000e+04,4.320900000000000000e+04,4.325500000000000000e+04,4.348100000000000000e+04,4.323100000000000000e+04,4.280100000000000000e+04,4.296700000000000000e+04,4.344700000000000000e+04,4.352700000000000000e+04,4.281300000000000000e+04,4.310900000000000000e+04,4.301300000000000000e+04,4.327900000000000000e+04,4.296700000000000000e+04,4.332300000000000000e+04,4.345900000000000000e+04,4.328700000000000000e+04,4.319100000000000000e+04,4.340100000000000000e+04,4.296300000000000000e+04,4.290100000000000000e+04,4.290900000000000000e+04,4.330500000000000000e+04,4.323900000000000000e+04,4.351100000000000000e+04,4.331100000000000000e+04,4.345700000000000000e+04,4.327500000000000000e+04,4.303100000000000000e+04,4.345900000000000000e+04,4.309700000000000000e+04,4.324700000000000000e+04,4.323900000000000000e+04,4.354100000000000000e+04,4.344300000000000000e+04,4.338300000000000000e+04,4.378300000000000000e+04,4.355700000000000000e+04,4.368500000000000000e+04,4.345300000000000000e+04,4.326700000000000000e+04,4.380700000000000000e+04,4.364900000000000000e+04,4.361300000000000000e+04,4.344700000000000000e+04,4.426900000000000000e+04,4.381300000000000000e+04,4.415100000000000000e+04,4.418900000000000000e+04,4.410900000000000000e+04,4.412900000000000000e+04,4.424900000000000000e+04,4.454700000000000000e+04,4.470900000000000000e+04,4.456100000000000000e+04,4.433700000000000000e+04,4.454300000000000000e+04,4.468700000000000000e+04,4.463300000000000000e+04,4.474500000000000000e+04,4.474100000000000000e+04,4.498100000000000000e+04,4.477500000000000000e+04,4.459900000000000000e+04,4.499500000000000000e+04,4.528900000000000000e+04,4.471500000000000000e+04,4.542700000000000000e+04,4.540100000000000000e+04,4.501300000000000000e+04,4.479500000000000000e+04,4.485900000000000000e+04,4.491700000000000000e+04,4.501100000000000000e+04,4.491700000000000000e+04,4.493100000000000000e+04,4.473900000000000000e+04,4.451900000000000000e+04,4.451700000000000000e+04,4.469700000000000000e+04,4.483900000000000000e+04,4.500100000000000000e+04,4.451500000000000000e+04,4.442500000000000000e+04,4.397100000000000000e+04,4.452100000000000000e+04,4.431300000000000000e+04,4.452700000000000000e+04,4.436500000000000000e+04,4.439700000000000000e+04,4.362500000000000000e+04,4.409500000000000000e+04,4.384700000000000000e+04,4.393700000000000000e+04,4.396300000000000000e+04,4.320700000000000000e+04,4.340100000000000000e+04,4.349100000000000000e+04,4.342900000000000000e+04,4.312300000000000000e+04,4.321100000000000000e+04,4.307100000000000000e+04,4.260700000000000000e+04,4.276100000000000000e+04,4.219900000000000000e+04,4.271500000000000000e+04,4.236500000000000000e+04,4.211500000000000000e+04,4.181700000000000000e+04,4.214300000000000000e+04,4.266500000000000000e+04,4.219700000000000000e+04,4.222700000000000000e+04,4.209300000000000000e+04,4.168300000000000000e+04,4.213100000000000000e+04,4.187700000000000000e+04,4.177500000000000000e+04,4.168500000000000000e+04,4.134500000000000000e+04,4.145500000000000000e+04,4.148500000000000000e+04,4.149900000000000000e+04,4.153100000000000000e+04,4.122100000000000000e+04,4.117500000000000000e+04,4.142100000000000000e+04,4.106100000000000000e+04,4.099500000000000000e+04,4.144500000000000000e+04,4.073100000000000000e+04,4.130500000000000000e+04,4.049100000000000000e+04,4.063300000000000000e+04,4.064300000000000000e+04,4.089900000000000000e+04,4.065900000000000000e+04,4.036900000000000000e+04,4.054700000000000000e+04,4.010900000000000000e+04,4.006700000000000000e+04,3.989500000000000000e+04,4.022500000000000000e+04,4.002100000000000000e+04,4.019900000000000000e+04,3.958300000000000000e+04,3.961900000000000000e+04,3.990500000000000000e+04,3.972900000000000000e+04,3.945700000000000000e+04,3.963500000000000000e+04,3.971500000000000000e+04,3.897900000000000000e+04,3.927100000000000000e+04,3.913500000000000000e+04,3.885500000000000000e+04,3.869700000000000000e+04,3.912900000000000000e+04,3.870300000000000000e+04,3.879100000000000000e+04,3.866300000000000000e+04,3.884700000000000000e+04,3.877900000000000000e+04,3.829900000000000000e+04,3.854500000000000000e+04,3.829500000000000000e+04,3.848100000000000000e+04,3.838500000000000000e+04,3.806300000000000000e+04,3.804100000000000000e+04,3.783100000000000000e+04,3.779700000000000000e+04,3.791900000000000000e+04,3.744700000000000000e+04,3.800900000000000000e+04,3.760900000000000000e+04,3.754100000000000000e+04,3.765300000000000000e+04,3.753900000000000000e+04,3.734300000000000000e+04,3.749100000000000000e+04,3.741900000000000000e+04,3.754900000000000000e+04,3.744300000000000000e+04,3.752300000000000000e+04,3.752500000000000000e+04,3.737500000000000000e+04,3.734700000000000000e+04,3.717100000000000000e+04,3.733300000000000000e+04,3.740500000000000000e+04,3.725300000000000000e+04,3.701900000000000000e+04,3.746300000000000000e+04,3.692100000000000000e+04,3.663700000000000000e+04,3.676900000000000000e+04,3.696700000000000000e+04,3.714900000000000000e+04,3.717900000000000000e+04,3.702100000000000000e+04,3.692500000000000000e+04,3.726700000000000000e+04,3.714700000000000000e+04,3.692500000000000000e+04,3.708300000000000000e+04,3.672700000000000000e+04,3.662500000000000000e+04,3.673300000000000000e+04,3.700900000000000000e+04,3.658300000000000000e+04,3.680100000000000000e+04,3.663700000000000000e+04,3.680300000000000000e+04,3.691500000000000000e+04,3.671500000000000000e+04,3.691900000000000000e+04,3.657300000000000000e+04,3.681300000000000000e+04,3.687300000000000000e+04,3.670100000000000000e+04,3.645700000000000000e+04,3.671300000000000000e+04,3.655300000000000000e+04,3.565300000000000000e+04,3.646100000000000000e+04,3.677500000000000000e+04,3.632300000000000000e+04,3.678700000000000000e+04,3.619700000000000000e+04,3.656300000000000000e+04,3.651300000000000000e+04,3.634300000000000000e+04,3.662100000000000000e+04,3.689300000000000000e+04,3.645300000000000000e+04,3.675900000000000000e+04,3.659300000000000000e+04,3.664700000000000000e+04,3.697700000000000000e+04,3.656100000000000000e+04,3.652100000000000000e+04,3.659100000000000000e+04,3.659100000000000000e+04,3.673300000000000000e+04,3.683100000000000000e+04,3.666100000000000000e+04,3.623900000000000000e+04,3.648700000000000000e+04,3.646900000000000000e+04,3.630500000000000000e+04,3.598700000000000000e+04,3.603900000000000000e+04,3.591100000000000000e+04,3.609900000000000000e+04,3.549900000000000000e+04,3.550700000000000000e+04,3.547700000000000000e+04,3.534900000000000000e+04,3.561900000000000000e+04,3.552700000000000000e+04,3.500100000000000000e+04,3.507300000000000000e+04,3.493500000000000000e+04,3.468300000000000000e+04,3.494500000000000000e+04,3.474500000000000000e+04,3.486900000000000000e+04,3.469100000000000000e+04,3.449300000000000000e+04,3.441100000000000000e+04,3.438900000000000000e+04,3.414700000000000000e+04,3.395500000000000000e+04,3.413100000000000000e+04,3.428500000000000000e+04,3.416900000000000000e+04,3.415900000000000000e+04,3.361700000000000000e+04,3.385700000000000000e+04,3.364700000000000000e+04,3.346500000000000000e+04,3.375700000000000000e+04,3.348700000000000000e+04,3.365300000000000000e+04,3.303700000000000000e+04,3.308100000000000000e+04,3.311700000000000000e+04,3.318900000000000000e+04,3.337700000000000000e+04,3.322900000000000000e+04,3.291100000000000000e+04,3.329500000000000000e+04,3.300900000000000000e+04,3.240100000000000000e+04,3.299300000000000000e+04,3.303900000000000000e+04,3.285100000000000000e+04,3.289300000000000000e+04,3.251500000000000000e+04,3.318700000000000000e+04,3.272900000000000000e+04,3.222700000000000000e+04,3.276700000000000000e+04,3.230300000000000000e+04,3.285100000000000000e+04,3.252700000000000000e+04,3.230300000000000000e+04,3.292300000000000000e+04,3.226700000000000000e+04,3.253500000000000000e+04,3.219500000000000000e+04,3.211900000000000000e+04,3.231700000000000000e+04,3.238100000000000000e+04,3.251900000000000000e+04,3.187900000000000000e+04,3.194300000000000000e+04,3.212500000000000000e+04,3.200500000000000000e+04,3.202700000000000000e+04,3.191100000000000000e+04,3.153700000000000000e+04,3.183700000000000000e+04,3.189700000000000000e+04,3.161700000000000000e+04,3.158700000000000000e+04,3.162100000000000000e+04,3.192700000000000000e+04,3.175300000000000000e+04,3.182900000000000000e+04,3.156900000000000000e+04,3.158100000000000000e+04,3.169500000000000000e+04,3.170100000000000000e+04,3.133700000000000000e+04,3.142700000000000000e+04,3.172700000000000000e+04,3.148900000000000000e+04,3.146300000000000000e+04,3.133500000000000000e+04,3.131900000000000000e+04,3.114500000000000000e+04,3.118700000000000000e+04,3.105300000000000000e+04,3.105100000000000000e+04,3.114300000000000000e+04,3.112700000000000000e+04,3.070300000000000000e+04,3.093500000000000000e+04,3.097700000000000000e+04,3.068500000000000000e+04,3.047300000000000000e+04,3.090500000000000000e+04,3.067900000000000000e+04,3.042700000000000000e+04,3.059100000000000000e+04,3.061500000000000000e+04,3.012900000000000000e+04,3.014500000000000000e+04,3.022500000000000000e+04,3.062300000000000000e+04,3.010900000000000000e+04,3.030700000000000000e+04,3.037500000000000000e+04,3.011100000000000000e+04,3.027700000000000000e+04,3.007900000000000000e+04,3.028700000000000000e+04,2.973100000000000000e+04,3.000900000000000000e+04,2.968300000000000000e+04,2.969900000000000000e+04,2.988900000000000000e+04,2.999900000000000000e+04,2.978500000000000000e+04,2.975300000000000000e+04,2.969900000000000000e+04,2.932300000000000000e+04,2.954300000000000000e+04
